"data"
"{""ipAddress"":""192.168.100.106"",""portNo"":3002,""protocol"":""HTTP"",""macAddress"":""E0:CA:3C:E7:0E:6A"",""channelID"":1,""dateTime"":""2024-06-10T18:39:44-03:00"",""activePostCount"":1,""eventType"":""AccessControllerEvent"",""eventState"":""active"",""eventDescription"":""Access Controller Event"",""AccessControllerEvent"":{""deviceName"":""Access Controller"",""majorEventType"":5,""subEventType"":75,""name"":""Nome 4"",""cardReaderKind"":1,""cardReaderNo"":1,""verifyNo"":170,""employeeNoString"":""02f86f6b"",""serialNo"":240,""userType"":""normal"",""currentVerifyMode"":""cardOrFaceOrFp"",""frontSerialNo"":239,""attendanceStatus"":""undefined"",""label"":"""",""statusValue"":1,""mask"":""no"",""picturesNumber"":1,""purePwdVerifyEnable"":true,""FaceRect"":{""height"":0.444,""width"":0.251,""x"":0.344,""y"":0.233}}}"
"{""ipAddress"":""192.168.100.107"",""portNo"":3002,""protocol"":""HTTP"",""macAddress"":""E0:CA:3C:E7:0E:6B"",""channelID"":1,""dateTime"":""2024-06-10T18:41:44-03:00"",""activePostCount"":1,""eventType"":""AccessControllerEvent"",""eventState"":""active"",""eventDescription"":""Access Controller Event"",""AccessControllerEvent"":{""deviceName"":""Access Controller"",""majorEventType"":5,""subEventType"":75,""name"":""Nome 3"",""cardReaderKind"":1,""cardReaderNo"":1,""verifyNo"":170,""employeeNoString"":""4382c199"",""serialNo"":240,""userType"":""normal"",""currentVerifyMode"":""cardOrFaceOrFp"",""frontSerialNo"":239,""attendanceStatus"":""undefined"",""label"":"""",""statusValue"":1,""mask"":""no"",""picturesNumber"":1,""purePwdVerifyEnable"":true,""FaceRect"":{""height"":0.444,""width"":0.251,""x"":0.344,""y"":0.233}}}"
"{""ipAddress"":""192.168.100.108"",""portNo"":3002,""protocol"":""HTTP"",""macAddress"":""E0:CA:3C:E7:0E:6C"",""channelID"":1,""dateTime"":""2024-06-10T18:43:44-03:00"",""activePostCount"":1,""eventType"":""AccessControllerEvent"",""eventState"":""active"",""eventDescription"":""Access Controller Event"",""AccessControllerEvent"":{""deviceName"":""Access Controller"",""majorEventType"":5,""subEventType"":75,""name"":""Nome 2"",""cardReaderKind"":1,""cardReaderNo"":1,""verifyNo"":170,""employeeNoString"":""39030d74"",""serialNo"":240,""userType"":""normal"",""currentVerifyMode"":""cardOrFaceOrFp"",""frontSerialNo"":239,""attendanceStatus"":""undefined"",""label"":"""",""statusValue"":1,""mask"":""no"",""picturesNumber"":1,""purePwdVerifyEnable"":true,""FaceRect"":{""height"":0.444,""width"":0.251,""x"":0.344,""y"":0.233}}}"
"{""ipAddress"":""192.168.100.109"",""portNo"":3002,""protocol"":""HTTP"",""macAddress"":""E0:CA:3C:E7:0E:6D"",""channelID"":1,""dateTime"":""2024-06-10T18:45:44-03:00"",""activePostCount"":1,""eventType"":""AccessControllerEvent"",""eventState"":""active"",""eventDescription"":""Access Controller Event"",""AccessControllerEvent"":{""deviceName"":""Access Controller"",""majorEventType"":5,""subEventType"":75,""name"":""Nome 1"",""cardReaderKind"":1,""cardReaderNo"":1,""verifyNo"":170,""employeeNoString"":""6aa60c5f"",""serialNo"":240,""userType"":""normal"",""currentVerifyMode"":""cardOrFaceOrFp"",""frontSerialNo"":239,""attendanceStatus"":""undefined"",""label"":"""",""statusValue"":1,""mask"":""no"",""picturesNumber"":1,""purePwdVerifyEnable"":true,""FaceRect"":{""height"":0.444,""width"":0.251,""x"":0.344,""y"":0.233}}}"
"{""ipAddress"":""192.168.100.11"",""portNo"":3002,""protocol"":""HTTP"",""macAddress"":""E0:CA:3C:E7:0E:0B"",""channelID"":1,""dateTime"":""2024-06-10T15:29:32-03:00"",""activePostCount"":1,""eventType"":""AccessControllerEvent"",""eventState"":""active"",""eventDescription"":""Access Controller Event"",""AccessControllerEvent"":{""deviceName"":""Access Controller"",""majorEventType"":5,""subEventType"":75,""name"":""Nome 89"",""cardReaderKind"":1,""cardReaderNo"":1,""verifyNo"":170,""employeeNoString"":""49aef469"",""serialNo"":240,""userType"":""normal"",""currentVerifyMode"":""cardOrFaceOrFp"",""frontSerialNo"":239,""attendanceStatus"":""undefined"",""label"":"""",""statusValue"":1,""mask"":""no"",""picturesNumber"":1,""purePwdVerifyEnable"":true,""FaceRect"":{""height"":0.444,""width"":0.251,""x"":0.344,""y"":0.233}}}"
"{""ipAddress"":""192.168.100.110"",""portNo"":3002,""protocol"":""HTTP"",""macAddress"":""E0:CA:3C:E7:0E:6E"",""channelID"":1,""dateTime"":""2024-06-10T18:47:45-03:00"",""activePostCount"":1,""eventType"":""AccessControllerEvent"",""eventState"":""active"",""eventDescription"":""Access Controller Event"",""AccessControllerEvent"":{""deviceName"":""Access Controller"",""majorEventType"":5,""subEventType"":75,""name"":""Nome 10"",""cardReaderKind"":1,""cardReaderNo"":1,""verifyNo"":170,""employeeNoString"":""06e57bee"",""serialNo"":240,""userType"":""normal"",""currentVerifyMode"":""cardOrFaceOrFp"",""frontSerialNo"":239,""attendanceStatus"":""undefined"",""label"":"""",""statusValue"":1,""mask"":""no"",""picturesNumber"":1,""purePwdVerifyEnable"":true,""FaceRect"":{""height"":0.444,""width"":0.251,""x"":0.344,""y"":0.233}}}"
"{""ipAddress"":""192.168.100.111"",""portNo"":3002,""protocol"":""HTTP"",""macAddress"":""E0:CA:3C:E7:0E:6F"",""channelID"":1,""dateTime"":""2024-06-10T18:49:45-03:00"",""activePostCount"":1,""eventType"":""AccessControllerEvent"",""eventState"":""active"",""eventDescription"":""Access Controller Event"",""AccessControllerEvent"":{""deviceName"":""Access Controller"",""majorEventType"":5,""subEventType"":75,""name"":""Nome 9"",""cardReaderKind"":1,""cardReaderNo"":1,""verifyNo"":170,""employeeNoString"":""62d1ac44"",""serialNo"":240,""userType"":""normal"",""currentVerifyMode"":""cardOrFaceOrFp"",""frontSerialNo"":239,""attendanceStatus"":""undefined"",""label"":"""",""statusValue"":1,""mask"":""no"",""picturesNumber"":1,""purePwdVerifyEnable"":true,""FaceRect"":{""height"":0.444,""width"":0.251,""x"":0.344,""y"":0.233}}}"
"{""ipAddress"":""192.168.100.112"",""portNo"":3002,""protocol"":""HTTP"",""macAddress"":""E0:CA:3C:E7:0E:70"",""channelID"":1,""dateTime"":""2024-06-10T18:51:45-03:00"",""activePostCount"":1,""eventType"":""AccessControllerEvent"",""eventState"":""active"",""eventDescription"":""Access Controller Event"",""AccessControllerEvent"":{""deviceName"":""Access Controller"",""majorEventType"":5,""subEventType"":75,""name"":""Nome 8"",""cardReaderKind"":1,""cardReaderNo"":1,""verifyNo"":170,""employeeNoString"":""be468984"",""serialNo"":240,""userType"":""normal"",""currentVerifyMode"":""cardOrFaceOrFp"",""frontSerialNo"":239,""attendanceStatus"":""undefined"",""label"":"""",""statusValue"":1,""mask"":""no"",""picturesNumber"":1,""purePwdVerifyEnable"":true,""FaceRect"":{""height"":0.444,""width"":0.251,""x"":0.344,""y"":0.233}}}"
"{""ipAddress"":""192.168.100.113"",""portNo"":3002,""protocol"":""HTTP"",""macAddress"":""E0:CA:3C:E7:0E:71"",""channelID"":1,""dateTime"":""2024-06-10T18:53:45-03:00"",""activePostCount"":1,""eventType"":""AccessControllerEvent"",""eventState"":""active"",""eventDescription"":""Access Controller Event"",""AccessControllerEvent"":{""deviceName"":""Access Controller"",""majorEventType"":5,""subEventType"":75,""name"":""Nome 7"",""cardReaderKind"":1,""cardReaderNo"":1,""verifyNo"":170,""employeeNoString"":""6568655f"",""serialNo"":240,""userType"":""normal"",""currentVerifyMode"":""cardOrFaceOrFp"",""frontSerialNo"":239,""attendanceStatus"":""undefined"",""label"":"""",""statusValue"":1,""mask"":""no"",""picturesNumber"":1,""purePwdVerifyEnable"":true,""FaceRect"":{""height"":0.444,""width"":0.251,""x"":0.344,""y"":0.233}}}"
"{""ipAddress"":""192.168.100.114"",""portNo"":3002,""protocol"":""HTTP"",""macAddress"":""E0:CA:3C:E7:0E:72"",""channelID"":1,""dateTime"":""2024-06-10T18:55:45-03:00"",""activePostCount"":1,""eventType"":""AccessControllerEvent"",""eventState"":""active"",""eventDescription"":""Access Controller Event"",""AccessControllerEvent"":{""deviceName"":""Access Controller"",""majorEventType"":5,""subEventType"":75,""name"":""Nome 6"",""cardReaderKind"":1,""cardReaderNo"":1,""verifyNo"":170,""employeeNoString"":""76f03325"",""serialNo"":240,""userType"":""normal"",""currentVerifyMode"":""cardOrFaceOrFp"",""frontSerialNo"":239,""attendanceStatus"":""undefined"",""label"":"""",""statusValue"":1,""mask"":""no"",""picturesNumber"":1,""purePwdVerifyEnable"":true,""FaceRect"":{""height"":0.444,""width"":0.251,""x"":0.344,""y"":0.233}}}"
"{""ipAddress"":""192.168.100.115"",""portNo"":3002,""protocol"":""HTTP"",""macAddress"":""E0:CA:3C:E7:0E:73"",""channelID"":1,""dateTime"":""2024-06-10T18:57:45-03:00"",""activePostCount"":1,""eventType"":""AccessControllerEvent"",""eventState"":""active"",""eventDescription"":""Access Controller Event"",""AccessControllerEvent"":{""deviceName"":""Access Controller"",""majorEventType"":5,""subEventType"":75,""name"":""Nome 5"",""cardReaderKind"":1,""cardReaderNo"":1,""verifyNo"":170,""employeeNoString"":""459e441c"",""serialNo"":240,""userType"":""normal"",""currentVerifyMode"":""cardOrFaceOrFp"",""frontSerialNo"":239,""attendanceStatus"":""undefined"",""label"":"""",""statusValue"":1,""mask"":""no"",""picturesNumber"":1,""purePwdVerifyEnable"":true,""FaceRect"":{""height"":0.444,""width"":0.251,""x"":0.344,""y"":0.233}}}"
"{""ipAddress"":""192.168.100.116"",""portNo"":3002,""protocol"":""HTTP"",""macAddress"":""E0:CA:3C:E7:0E:74"",""channelID"":1,""dateTime"":""2024-06-10T18:59:46-03:00"",""activePostCount"":1,""eventType"":""AccessControllerEvent"",""eventState"":""active"",""eventDescription"":""Access Controller Event"",""AccessControllerEvent"":{""deviceName"":""Access Controller"",""majorEventType"":5,""subEventType"":75,""name"":""Nome 4"",""cardReaderKind"":1,""cardReaderNo"":1,""verifyNo"":170,""employeeNoString"":""1f27ac74"",""serialNo"":240,""userType"":""normal"",""currentVerifyMode"":""cardOrFaceOrFp"",""frontSerialNo"":239,""attendanceStatus"":""undefined"",""label"":"""",""statusValue"":1,""mask"":""no"",""picturesNumber"":1,""purePwdVerifyEnable"":true,""FaceRect"":{""height"":0.444,""width"":0.251,""x"":0.344,""y"":0.233}}}"
"{""ipAddress"":""192.168.100.117"",""portNo"":3002,""protocol"":""HTTP"",""macAddress"":""E0:CA:3C:E7:0E:75"",""channelID"":1,""dateTime"":""2024-06-10T19:01:46-03:00"",""activePostCount"":1,""eventType"":""AccessControllerEvent"",""eventState"":""active"",""eventDescription"":""Access Controller Event"",""AccessControllerEvent"":{""deviceName"":""Access Controller"",""majorEventType"":5,""subEventType"":75,""name"":""Nome 3"",""cardReaderKind"":1,""cardReaderNo"":1,""verifyNo"":170,""employeeNoString"":""791d8975"",""serialNo"":240,""userType"":""normal"",""currentVerifyMode"":""cardOrFaceOrFp"",""frontSerialNo"":239,""attendanceStatus"":""undefined"",""label"":"""",""statusValue"":1,""mask"":""no"",""picturesNumber"":1,""purePwdVerifyEnable"":true,""FaceRect"":{""height"":0.444,""width"":0.251,""x"":0.344,""y"":0.233}}}"
"{""ipAddress"":""192.168.100.118"",""portNo"":3002,""protocol"":""HTTP"",""macAddress"":""E0:CA:3C:E7:0E:76"",""channelID"":1,""dateTime"":""2024-06-10T19:03:46-03:00"",""activePostCount"":1,""eventType"":""AccessControllerEvent"",""eventState"":""active"",""eventDescription"":""Access Controller Event"",""AccessControllerEvent"":{""deviceName"":""Access Controller"",""majorEventType"":5,""subEventType"":75,""name"":""Nome 2"",""cardReaderKind"":1,""cardReaderNo"":1,""verifyNo"":170,""employeeNoString"":""277557fb"",""serialNo"":240,""userType"":""normal"",""currentVerifyMode"":""cardOrFaceOrFp"",""frontSerialNo"":239,""attendanceStatus"":""undefined"",""label"":"""",""statusValue"":1,""mask"":""no"",""picturesNumber"":1,""purePwdVerifyEnable"":true,""FaceRect"":{""height"":0.444,""width"":0.251,""x"":0.344,""y"":0.233}}}"
"{""ipAddress"":""192.168.100.119"",""portNo"":3002,""protocol"":""HTTP"",""macAddress"":""E0:CA:3C:E7:0E:77"",""channelID"":1,""dateTime"":""2024-06-10T19:05:46-03:00"",""activePostCount"":1,""eventType"":""AccessControllerEvent"",""eventState"":""active"",""eventDescription"":""Access Controller Event"",""AccessControllerEvent"":{""deviceName"":""Access Controller"",""majorEventType"":5,""subEventType"":75,""name"":""Nome 1"",""cardReaderKind"":1,""cardReaderNo"":1,""verifyNo"":170,""employeeNoString"":""5759bf1e"",""serialNo"":240,""userType"":""normal"",""currentVerifyMode"":""cardOrFaceOrFp"",""frontSerialNo"":239,""attendanceStatus"":""undefined"",""label"":"""",""statusValue"":1,""mask"":""no"",""picturesNumber"":1,""purePwdVerifyEnable"":true,""FaceRect"":{""height"":0.444,""width"":0.251,""x"":0.344,""y"":0.233}}}"
"{""ipAddress"":""192.168.100.12"",""portNo"":3002,""protocol"":""HTTP"",""macAddress"":""E0:CA:3C:E7:0E:0C"",""channelID"":1,""dateTime"":""2024-06-10T15:31:32-03:00"",""activePostCount"":1,""eventType"":""AccessControllerEvent"",""eventState"":""active"",""eventDescription"":""Access Controller Event"",""AccessControllerEvent"":{""deviceName"":""Access Controller"",""majorEventType"":5,""subEventType"":75,""name"":""Nome 88"",""cardReaderKind"":1,""cardReaderNo"":1,""verifyNo"":170,""employeeNoString"":""ba8d1d4e"",""serialNo"":240,""userType"":""normal"",""currentVerifyMode"":""cardOrFaceOrFp"",""frontSerialNo"":239,""attendanceStatus"":""undefined"",""label"":"""",""statusValue"":1,""mask"":""no"",""picturesNumber"":1,""purePwdVerifyEnable"":true,""FaceRect"":{""height"":0.444,""width"":0.251,""x"":0.344,""y"":0.233}}}"
"{""ipAddress"":""192.168.100.13"",""portNo"":3002,""protocol"":""HTTP"",""macAddress"":""E0:CA:3C:E7:0E:0D"",""channelID"":1,""dateTime"":""2024-06-10T15:33:33-03:00"",""activePostCount"":1,""eventType"":""AccessControllerEvent"",""eventState"":""active"",""eventDescription"":""Access Controller Event"",""AccessControllerEvent"":{""deviceName"":""Access Controller"",""majorEventType"":5,""subEventType"":75,""name"":""Nome 87"",""cardReaderKind"":1,""cardReaderNo"":1,""verifyNo"":170,""employeeNoString"":""6b7fe70d"",""serialNo"":240,""userType"":""normal"",""currentVerifyMode"":""cardOrFaceOrFp"",""frontSerialNo"":239,""attendanceStatus"":""undefined"",""label"":"""",""statusValue"":1,""mask"":""no"",""picturesNumber"":1,""purePwdVerifyEnable"":true,""FaceRect"":{""height"":0.444,""width"":0.251,""x"":0.344,""y"":0.233}}}"
"{""ipAddress"":""192.168.100.14"",""portNo"":3002,""protocol"":""HTTP"",""macAddress"":""E0:CA:3C:E7:0E:0E"",""channelID"":1,""dateTime"":""2024-06-10T15:35:33-03:00"",""activePostCount"":1,""eventType"":""AccessControllerEvent"",""eventState"":""active"",""eventDescription"":""Access Controller Event"",""AccessControllerEvent"":{""deviceName"":""Access Controller"",""majorEventType"":5,""subEventType"":75,""name"":""Nome 86"",""cardReaderKind"":1,""cardReaderNo"":1,""verifyNo"":170,""employeeNoString"":""9a19b6d2"",""serialNo"":240,""userType"":""normal"",""currentVerifyMode"":""cardOrFaceOrFp"",""frontSerialNo"":239,""attendanceStatus"":""undefined"",""label"":"""",""statusValue"":1,""mask"":""no"",""picturesNumber"":1,""purePwdVerifyEnable"":true,""FaceRect"":{""height"":0.444,""width"":0.251,""x"":0.344,""y"":0.233}}}"
"{""ipAddress"":""192.168.100.15"",""portNo"":3002,""protocol"":""HTTP"",""macAddress"":""E0:CA:3C:E7:0E:0F"",""channelID"":1,""dateTime"":""2024-06-10T15:37:33-03:00"",""activePostCount"":1,""eventType"":""AccessControllerEvent"",""eventState"":""active"",""eventDescription"":""Access Controller Event"",""AccessControllerEvent"":{""deviceName"":""Access Controller"",""majorEventType"":5,""subEventType"":75,""name"":""Nome 85"",""cardReaderKind"":1,""cardReaderNo"":1,""verifyNo"":170,""employeeNoString"":""7aae90c2"",""serialNo"":240,""userType"":""normal"",""currentVerifyMode"":""cardOrFaceOrFp"",""frontSerialNo"":239,""attendanceStatus"":""undefined"",""label"":"""",""statusValue"":1,""mask"":""no"",""picturesNumber"":1,""purePwdVerifyEnable"":true,""FaceRect"":{""height"":0.444,""width"":0.251,""x"":0.344,""y"":0.233}}}"
"{""ipAddress"":""192.168.100.16"",""portNo"":3002,""protocol"":""HTTP"",""macAddress"":""E0:CA:3C:E7:0E:10"",""channelID"":1,""dateTime"":""2024-06-10T15:39:33-03:00"",""activePostCount"":1,""eventType"":""AccessControllerEvent"",""eventState"":""active"",""eventDescription"":""Access Controller Event"",""AccessControllerEvent"":{""deviceName"":""Access Controller"",""majorEventType"":5,""subEventType"":75,""name"":""Nome 84"",""cardReaderKind"":1,""cardReaderNo"":1,""verifyNo"":170,""employeeNoString"":""e7913499"",""serialNo"":240,""userType"":""normal"",""currentVerifyMode"":""cardOrFaceOrFp"",""frontSerialNo"":239,""attendanceStatus"":""undefined"",""label"":"""",""statusValue"":1,""mask"":""no"",""picturesNumber"":1,""purePwdVerifyEnable"":true,""FaceRect"":{""height"":0.444,""width"":0.251,""x"":0.344,""y"":0.233}}}"
"{""ipAddress"":""192.168.100.17"",""portNo"":3002,""protocol"":""HTTP"",""macAddress"":""E0:CA:3C:E7:0E:11"",""channelID"":1,""dateTime"":""2024-06-10T15:41:33-03:00"",""activePostCount"":1,""eventType"":""AccessControllerEvent"",""eventState"":""active"",""eventDescription"":""Access Controller Event"",""AccessControllerEvent"":{""deviceName"":""Access Controller"",""majorEventType"":5,""subEventType"":75,""name"":""Nome 83"",""cardReaderKind"":1,""cardReaderNo"":1,""verifyNo"":170,""employeeNoString"":""b75ac745"",""serialNo"":240,""userType"":""normal"",""currentVerifyMode"":""cardOrFaceOrFp"",""frontSerialNo"":239,""attendanceStatus"":""undefined"",""label"":"""",""statusValue"":1,""mask"":""no"",""picturesNumber"":1,""purePwdVerifyEnable"":true,""FaceRect"":{""height"":0.444,""width"":0.251,""x"":0.344,""y"":0.233}}}"
